,Energy
2007-09-26,6091.708333333333
2007-09-27,5691.375
2007-09-28,5122.333333333333
2007-09-29,4466.041666666667
2007-09-30,4308.541666666667
2007-10-01,5022.0
2007-10-02,5225.208333333333
2007-10-03,5468.291666666667
2007-10-04,5635.291666666667
2007-10-05,5628.958333333333
2007-10-06,5192.083333333333
2007-10-07,5120.833333333333
2007-10-08,5978.875
2007-10-09,5862.75
2007-10-10,5264.25
2007-10-11,4990.916666666667
2007-10-12,4903.875
2007-10-13,4503.708333333333
2007-10-14,4392.416666666667
2007-10-15,4997.75
2007-10-16,5058.458333333333
2007-10-17,5147.041666666667
2007-10-18,5133.958333333333
2007-10-19,5116.875
2007-10-20,4502.291666666667
2007-10-21,4393.916666666667
2007-10-22,5070.5
2007-10-23,5217.666666666667
2007-10-24,5119.291666666667
2007-10-25,5114.875
2007-10-26,5041.291666666667
2007-10-27,4568.083333333333
2007-10-28,4481.916666666667
2007-10-29,5347.375
2007-10-30,5447.375
2007-10-31,5307.791666666667
2007-11-01,5187.0
2007-11-02,5318.75
2007-11-03,4978.583333333333
2007-11-04,4834.229166666667
2007-11-05,5479.0
2007-11-06,5586.708333333333
2007-11-07,5790.708333333333
2007-11-08,6000.958333333333
2007-11-09,5747.291666666667
2007-11-10,5284.916666666667
2007-11-11,5145.041666666667
2007-11-12,5435.625
2007-11-13,5295.5
2007-11-14,5346.916666666667
2007-11-15,5542.458333333333
2007-11-16,5848.208333333333
2007-11-17,5511.0
2007-11-18,5250.375
2007-11-19,5750.375
2007-11-20,5454.583333333333
2007-11-21,5108.666666666667
2007-11-22,4436.208333333333
2007-11-23,5179.791666666667
2007-11-24,5511.958333333333
2007-11-25,5213.958333333333
2007-11-26,5374.083333333333
2007-11-27,5600.291666666667
2007-11-28,5934.916666666667
2007-11-29,5852.0
2007-11-30,5954.791666666667
2007-12-01,5699.041666666667
2007-12-02,5598.0
2007-12-03,6295.041666666667
2007-12-04,6792.166666666667
2007-12-05,6962.875
2007-12-06,6995.25
2007-12-07,6820.0
2007-12-08,5875.416666666667
2007-12-09,5660.458333333333
2007-12-10,6029.583333333333
2007-12-11,5915.375
2007-12-12,5786.0
2007-12-13,6284.375
2007-12-14,6169.041666666667
2007-12-15,6164.541666666667
2007-12-16,6049.75
2007-12-17,6879.833333333333
2007-12-18,6819.5
2007-12-19,6579.541666666667
2007-12-20,6375.333333333333
2007-12-21,6232.916666666667
2007-12-22,5534.708333333333
2007-12-23,5268.75
2007-12-24,5434.833333333333
2007-12-25,5150.458333333333
2007-12-26,5895.833333333333
2007-12-27,5855.416666666667
2007-12-28,5753.5
2007-12-29,5315.083333333333
2007-12-30,5629.541666666667
2007-12-31,5614.583333333333
2008-01-01,5657.125
2008-01-02,6920.25
2008-01-03,7223.416666666667
2008-01-04,6963.25
2008-01-05,6016.958333333333
2008-01-06,5189.541666666667
2008-01-07,5310.083333333333
2008-01-08,5243.958333333333
2008-01-09,5305.0
2008-01-10,5852.75
2008-01-11,5605.875
2008-01-12,5329.875
2008-01-13,5530.458333333333
2008-01-14,6317.916666666667
2008-01-15,6703.083333333333
2008-01-16,6581.041666666667
2008-01-17,6558.333333333333
2008-01-18,6172.25
2008-01-19,6153.375
2008-01-20,6772.958333333333
2008-01-21,7367.875
2008-01-22,6989.416666666667
2008-01-23,6622.75
2008-01-24,6966.375
2008-01-25,7078.0
2008-01-26,6430.291666666667
2008-01-27,6001.416666666667
2008-01-28,6346.208333333333
2008-01-29,6238.25
2008-01-30,6269.958333333333
2008-01-31,6598.5
2008-02-01,6458.166666666667
2008-02-02,5888.916666666667
2008-02-03,5607.375
2008-02-04,5884.916666666667
2008-02-05,5662.916666666667
2008-02-06,5367.416666666667
2008-02-07,5898.083333333333
2008-02-08,6048.041666666667
2008-02-09,5671.083333333333
2008-02-10,5924.875
2008-02-11,7362.041666666667
2008-02-12,7143.166666666667
2008-02-13,6724.875
2008-02-14,6654.625
2008-02-15,6294.708333333333
2008-02-16,5804.791666666667
2008-02-17,5562.291666666667
2008-02-18,5743.208333333333
2008-02-19,6517.208333333333
2008-02-20,7049.5
2008-02-21,7082.0
2008-02-22,6637.791666666667
2008-02-23,6079.208333333333
2008-02-24,5819.0
2008-02-25,6241.166666666667
2008-02-26,6360.083333333333
2008-02-27,6666.916666666667
2008-02-28,7119.666666666667
2008-02-29,6830.375
2008-03-01,5857.708333333333
2008-03-02,5641.458333333333
2008-03-03,5610.25
2008-03-04,5520.0
2008-03-05,5854.0
2008-03-06,5862.666666666667
2008-03-07,5985.583333333333
2008-03-08,5793.958333333333
2008-03-09,5951.791666666667
2008-03-10,6232.458333333333
2008-03-11,5881.041666666667
2008-03-12,5870.541666666667
2008-03-13,5763.791666666667
2008-03-14,5372.916666666667
2008-03-15,4977.041666666667
2008-03-16,5132.416666666667
2008-03-17,5904.125
2008-03-18,5819.0
2008-03-19,5610.125
2008-03-20,5677.083333333333
2008-03-21,5476.041666666667
2008-03-22,5329.5
2008-03-23,5166.25
2008-03-24,5869.666666666667
2008-03-25,5981.958333333333
2008-03-26,5416.0
2008-03-27,5456.458333333333
2008-03-28,5401.666666666667
2008-03-29,5275.375
2008-03-30,5185.541666666667
2008-03-31,5587.416666666667
2008-04-01,5186.166666666667
2008-04-02,5413.416666666667
2008-04-03,5719.458333333333
2008-04-04,5442.416666666667
2008-04-05,4771.375
2008-04-06,4677.791666666667
2008-04-07,5345.25
2008-04-08,5267.875
2008-04-09,5147.166666666667
2008-04-10,5013.833333333333
2008-04-11,4866.458333333333
2008-04-12,4396.75
2008-04-13,4486.541666666667
2008-04-14,5295.625
2008-04-15,5322.541666666667
2008-04-16,5231.875
2008-04-17,5049.708333333333
2008-04-18,4843.541666666667
2008-04-19,4421.583333333333
2008-04-20,4293.416666666667
2008-04-21,4963.916666666667
2008-04-22,4955.375
2008-04-23,4982.625
2008-04-24,4930.333333333333
2008-04-25,4864.75
2008-04-26,4513.375
2008-04-27,4169.291666666667
2008-04-28,4913.166666666667
2008-04-29,5126.291666666667
2008-04-30,5166.0
2008-05-01,5057.0
2008-05-02,4859.041666666667
2008-05-03,4501.25
2008-05-04,4233.416666666667
2008-05-05,4923.541666666667
2008-05-06,4965.208333333333
2008-05-07,5014.375
2008-05-08,5005.416666666667
2008-05-09,4786.458333333333
2008-05-10,4442.083333333333
2008-05-11,4340.458333333333
2008-05-12,5250.0
2008-05-13,5129.958333333333
2008-05-14,5002.875
2008-05-15,5035.666666666667
2008-05-16,4955.833333333333
2008-05-17,4556.041666666667
2008-05-18,4318.541666666667
2008-05-19,5009.041666666667
2008-05-20,5180.416666666667
2008-05-21,5137.833333333333
2008-05-22,5075.791666666667
2008-05-23,4930.5
2008-05-24,4322.625
2008-05-25,4181.291666666667
2008-05-26,4453.541666666667
2008-05-27,5331.125
2008-05-28,5028.791666666667
2008-05-29,5056.25
2008-05-30,5112.541666666667
2008-05-31,4864.25
2008-06-01,4577.5
2008-06-02,5125.041666666667
2008-06-03,5254.416666666667
2008-06-04,5281.833333333333
2008-06-05,5758.541666666667
2008-06-06,6236.5
2008-06-07,6132.333333333333
2008-06-08,6051.666666666667
2008-06-09,6900.791666666667
2008-06-10,6540.125
2008-06-11,6065.041666666667
2008-06-12,6172.25
2008-06-13,6237.416666666667
2008-06-14,5404.916666666667
2008-06-15,5134.5
2008-06-16,5500.541666666667
2008-06-17,5149.166666666667
2008-06-18,5039.333333333333
2008-06-19,5017.625
2008-06-20,5070.583333333333
2008-06-21,5004.333333333333
2008-06-22,4869.041666666667
2008-06-23,5432.375
2008-06-24,5330.875
2008-06-25,5689.25
2008-06-26,6027.083333333333
2008-06-27,5985.25
2008-06-28,5513.375
2008-06-29,5088.833333333333
2008-06-30,5291.416666666667
2008-07-01,5114.416666666667
2008-07-02,5294.666666666667
2008-07-03,5337.0
2008-07-04,4583.458333333333
2008-07-05,4818.0
2008-07-06,5006.583333333333
2008-07-07,5908.166666666667
2008-07-08,6246.208333333333
2008-07-09,6034.208333333333
2008-07-10,5818.791666666667
2008-07-11,5764.083333333333
2008-07-12,5853.375
2008-07-13,5530.0
2008-07-14,5813.583333333333
2008-07-15,5897.166666666667
2008-07-16,6099.375
2008-07-17,6415.666666666667
2008-07-18,6560.458333333333
2008-07-19,6074.875
2008-07-20,5772.208333333333
2008-07-21,6400.166666666667
2008-07-22,6305.791666666667
2008-07-23,5806.75
2008-07-24,5562.333333333333
2008-07-25,5679.541666666667
2008-07-26,5541.916666666667
2008-07-27,5432.0
2008-07-28,5731.0
2008-07-29,6219.083333333333
2008-07-30,6222.875
2008-07-31,6225.166666666667
2008-08-01,6268.291666666667
2008-08-02,5633.833333333333
2008-08-03,5108.0
2008-08-04,5834.666666666667
2008-08-05,5875.75
2008-08-06,6270.125
2008-08-07,5910.416666666667
2008-08-08,5418.625
2008-08-09,4889.958333333333
2008-08-10,4633.0
2008-08-11,5113.125
2008-08-12,5325.75
2008-08-13,5505.291666666667
2008-08-14,5390.708333333333
2008-08-15,5262.25
2008-08-16,4854.458333333333
2008-08-17,4773.708333333333
2008-08-18,5667.75
2008-08-19,5865.708333333333
2008-08-20,5643.375
2008-08-21,5771.833333333333
2008-08-22,5849.166666666667
2008-08-23,5415.083333333333
2008-08-24,5483.208333333333
2008-08-25,6061.375
2008-08-26,5582.333333333333
2008-08-27,5253.666666666667
2008-08-28,5156.041666666667
2008-08-29,5334.666666666667
2008-08-30,5183.541666666667
2008-08-31,4886.625
2008-09-01,4923.541666666667
2008-09-02,5671.083333333333
2008-09-03,5961.833333333333
2008-09-04,6064.041666666667
2008-09-05,6095.166666666667
2008-09-06,5209.916666666667
2008-09-07,4742.541666666667
2008-09-08,5531.291666666667
2008-09-09,5413.291666666667
2008-09-10,5192.541666666667
2008-09-11,5241.125
2008-09-12,5272.875
2008-09-13,5311.041666666667
2008-09-14,5609.541666666667
2008-09-15,5450.666666666667
2008-09-16,5015.708333333333
2008-09-17,5006.625
2008-09-18,4985.791666666667
2008-09-19,4797.333333333333
2008-09-20,4438.25
2008-09-21,4433.833333333333
2008-09-22,5028.125
2008-09-23,5080.375
2008-09-24,4988.833333333333
2008-09-25,4890.541666666667
2008-09-26,4837.75
2008-09-27,4601.625
2008-09-28,4539.166666666667
2008-09-29,5022.416666666667
2008-09-30,4987.541666666667
2008-10-01,4949.333333333333
2008-10-02,4904.958333333333
2008-10-03,4872.5
2008-10-04,4503.208333333333
2008-10-05,4331.375
2008-10-06,4941.791666666667
2008-10-07,5073.5
2008-10-08,5074.666666666667
2008-10-09,4986.625
2008-10-10,4818.666666666667
2008-10-11,4397.875
2008-10-12,4219.625
2008-10-13,4865.875
2008-10-14,5001.041666666667
2008-10-15,5123.541666666667
2008-10-16,5031.708333333333
2008-10-17,4833.208333333333
2008-10-18,4627.541666666667
2008-10-19,4595.291666666667
2008-10-20,5274.291666666667
2008-10-21,5270.125
2008-10-22,5338.166666666667
2008-10-23,5440.291666666667
2008-10-24,5249.416666666667
2008-10-25,4685.541666666667
2008-10-26,4486.5
2008-10-27,5190.958333333333
2008-10-28,5676.625
2008-10-29,5829.458333333333
2008-10-30,5631.041666666667
2008-10-31,5352.583333333333
2008-11-01,4680.208333333333
2008-11-02,4461.3125
2008-11-03,5016.708333333333
2008-11-04,5025.083333333333
2008-11-05,5029.875
2008-11-06,4977.666666666667
2008-11-07,4856.875
2008-11-08,4543.125
2008-11-09,4706.5
2008-11-10,5639.625
2008-11-11,5831.541666666667
2008-11-12,5586.166666666667
2008-11-13,5434.25
2008-11-14,5065.041666666667
2008-11-15,4652.5
2008-11-16,5150.833333333333
2008-11-17,5960.916666666667
2008-11-18,6320.791666666667
2008-11-19,6477.208333333333
2008-11-20,6230.125
2008-11-21,6356.708333333333
2008-11-22,6241.041666666667
2008-11-23,5875.125
2008-11-24,6199.375
2008-11-25,5975.833333333333
2008-11-26,6080.291666666667
2008-11-27,5296.75
2008-11-28,5226.083333333333
2008-11-29,5321.416666666667
2008-11-30,5451.458333333333
2008-12-01,5775.208333333333
2008-12-02,6265.125
2008-12-03,6277.083333333333
2008-12-04,6023.166666666667
2008-12-05,6415.333333333333
2008-12-06,6477.958333333333
2008-12-07,6279.458333333333
2008-12-08,6928.041666666667
2008-12-09,6240.791666666667
2008-12-10,5718.541666666667
2008-12-11,6178.708333333333
2008-12-12,6317.041666666667
2008-12-13,6140.5
2008-12-14,5702.541666666667
2008-12-15,5496.333333333333
2008-12-16,6138.541666666667
2008-12-17,6150.625
2008-12-18,6157.208333333333
2008-12-19,5981.75
2008-12-20,5838.958333333333
2008-12-21,6018.0
2008-12-22,7449.5
2008-12-23,7043.916666666667
2008-12-24,5593.541666666667
2008-12-25,4966.833333333333
2008-12-26,5678.708333333333
2008-12-27,5058.666666666667
2008-12-28,4743.541666666667
2008-12-29,5599.375
2008-12-30,5710.833333333333
2008-12-31,6107.791666666667
2009-01-01,6023.958333333333
2009-01-02,5883.125
2009-01-03,5588.166666666667
2009-01-04,5574.083333333333
2009-01-05,5799.041666666667
2009-01-06,6324.916666666667
2009-01-07,6271.333333333333
2009-01-08,6585.166666666667
2009-01-09,6645.666666666667
2009-01-10,6054.625
2009-01-11,5863.25
2009-01-12,6530.458333333333
2009-01-13,6619.375
2009-01-14,7128.166666666667
2009-01-15,7314.5
2009-01-16,7933.958333333333
2009-01-17,7582.125
2009-01-18,6312.958333333333
2009-01-19,6817.5
2009-01-20,7295.5
2009-01-21,7313.083333333333
2009-01-22,6808.791666666667
2009-01-23,6098.125
2009-01-24,5997.125
2009-01-25,6512.541666666667
2009-01-26,6882.666666666667
2009-01-27,6830.25
2009-01-28,6662.541666666667
2009-01-29,6623.458333333333
2009-01-30,6690.208333333333
2009-01-31,6503.25
2009-02-01,5516.791666666667
2009-02-02,6037.333333333333
2009-02-03,6463.541666666667
2009-02-04,7021.5
2009-02-05,7529.375
2009-02-06,6745.416666666667
2009-02-07,5548.416666666667
2009-02-08,4790.541666666667
2009-02-09,5769.625
2009-02-10,5784.5
2009-02-11,5249.583333333333
2009-02-12,5303.083333333333
2009-02-13,5715.916666666667
2009-02-14,5663.541666666667
2009-02-15,5529.583333333333
2009-02-16,6242.375
2009-02-17,6356.958333333333
2009-02-18,6203.166666666667
2009-02-19,6266.791666666667
2009-02-20,6811.125
2009-02-21,6002.333333333333
2009-02-22,5796.083333333333
2009-02-23,6772.958333333333
2009-02-24,6759.375
2009-02-25,6280.375
2009-02-26,5685.166666666667
2009-02-27,5323.583333333333
2009-02-28,5449.291666666667
2009-03-01,5562.375
2009-03-02,6865.833333333333
2009-03-03,7115.375
2009-03-04,6655.125
2009-03-05,6032.125
2009-03-06,5186.916666666667
2009-03-07,4399.041666666667
2009-03-08,4178.791666666667
2009-03-09,4876.5
2009-03-10,5453.666666666667
2009-03-11,5225.666666666667
2009-03-12,5700.041666666667
2009-03-13,5660.833333333333
2009-03-14,5159.791666666667
2009-03-15,4783.166666666667
2009-03-16,5243.375
2009-03-17,5260.125
2009-03-18,5137.916666666667
2009-03-19,5076.125
2009-03-20,5455.416666666667
2009-03-21,5247.333333333333
2009-03-22,4834.041666666667
2009-03-23,5287.583333333333
2009-03-24,5558.625
2009-03-25,5527.708333333333
2009-03-26,5402.833333333333
2009-03-27,5048.5
2009-03-28,4497.666666666667
2009-03-29,4372.25
2009-03-30,5313.625
2009-03-31,5275.416666666667
2009-04-01,5055.875
2009-04-02,4985.125
2009-04-03,4849.625
2009-04-04,4610.0
2009-04-05,4319.125
2009-04-06,4938.958333333333
2009-04-07,5705.625
2009-04-08,5520.791666666667
2009-04-09,5099.541666666667
2009-04-10,4636.416666666667
2009-04-11,4424.75
2009-04-12,4408.25
2009-04-13,5168.041666666667
2009-04-14,5223.625
2009-04-15,5350.416666666667
2009-04-16,5128.5
2009-04-17,4753.333333333333
2009-04-18,4205.916666666667
2009-04-19,4030.875
2009-04-20,4855.375
2009-04-21,4918.458333333333
2009-04-22,5109.041666666667
2009-04-23,4953.541666666667
2009-04-24,4759.208333333333
2009-04-25,4315.125
2009-04-26,4451.875
2009-04-27,5231.916666666667
2009-04-28,5176.625
2009-04-29,4658.208333333333
2009-04-30,4648.375
2009-05-01,4561.041666666667
2009-05-02,4063.375
2009-05-03,3993.9583333333335
2009-05-04,4717.25
2009-05-05,4795.916666666667
2009-05-06,4747.291666666667
2009-05-07,4685.041666666667
2009-05-08,4631.916666666667
2009-05-09,4261.666666666667
2009-05-10,3878.7083333333335
2009-05-11,4570.875
2009-05-12,4706.083333333333
2009-05-13,4721.708333333333
2009-05-14,4755.208333333333
2009-05-15,4811.583333333333
2009-05-16,4416.25
2009-05-17,3944.3333333333335
2009-05-18,4596.708333333333
2009-05-19,4733.375
2009-05-20,4818.75
2009-05-21,4885.458333333333
2009-05-22,4984.333333333333
2009-05-23,4631.375
2009-05-24,4425.666666666667
2009-05-25,4518.708333333333
2009-05-26,4642.5
2009-05-27,4813.875
2009-05-28,5126.125
2009-05-29,4859.125
2009-05-30,4308.75
2009-05-31,4132.833333333333
2009-06-01,4698.25
2009-06-02,5334.0
2009-06-03,5062.041666666667
2009-06-04,4675.125
2009-06-05,4555.416666666667
2009-06-06,4243.583333333333
2009-06-07,4341.041666666667
2009-06-08,5353.75
2009-06-09,5612.708333333333
2009-06-10,5301.958333333333
2009-06-11,5176.25
2009-06-12,5203.541666666667
2009-06-13,4709.458333333333
2009-06-14,4455.833333333333
2009-06-15,5208.166666666667
2009-06-16,5170.791666666667
2009-06-17,4934.541666666667
2009-06-18,5170.541666666667
2009-06-19,5176.416666666667
2009-06-20,5019.666666666667
2009-06-21,4601.708333333333
2009-06-22,5389.666666666667
2009-06-23,5533.708333333333
2009-06-24,5607.958333333333
2009-06-25,5821.291666666667
2009-06-26,5692.416666666667
2009-06-27,4956.416666666667
2009-06-28,4585.5
2009-06-29,5145.541666666667
2009-06-30,5041.333333333333
2009-07-01,4972.625
2009-07-02,4743.458333333333
2009-07-03,4293.416666666667
2009-07-04,4174.625
2009-07-05,4174.708333333333
2009-07-06,5028.75
2009-07-07,5272.5
2009-07-08,5106.791666666667
2009-07-09,5123.541666666667
2009-07-10,5255.041666666667
2009-07-11,4987.791666666667
2009-07-12,5038.291666666667
2009-07-13,5318.083333333333
2009-07-14,5137.916666666667
2009-07-15,5384.625
2009-07-16,6037.625
2009-07-17,5244.416666666667
2009-07-18,4447.583333333333
2009-07-19,4372.125
2009-07-20,4940.75
2009-07-21,5239.208333333333
2009-07-22,5364.291666666667
2009-07-23,5477.416666666667
2009-07-24,5344.791666666667
2009-07-25,4849.416666666667
2009-07-26,4807.75
2009-07-27,5646.166666666667
2009-07-28,5886.458333333333
2009-07-29,5550.291666666667
2009-07-30,5663.791666666667
2009-07-31,5379.375
2009-08-01,5153.708333333333
2009-08-02,4940.791666666667
2009-08-03,5485.666666666667
2009-08-04,5665.333333333333
2009-08-05,5476.458333333333
2009-08-06,5318.791666666667
2009-08-07,5141.625
2009-08-08,4875.791666666667
2009-08-09,5507.916666666667
2009-08-10,6397.25
2009-08-11,6032.291666666667
2009-08-12,5638.208333333333
2009-08-13,5760.041666666667
2009-08-14,5853.875
2009-08-15,5543.458333333333
2009-08-16,5470.208333333333
2009-08-17,6219.375
2009-08-18,6236.666666666667
2009-08-19,6247.958333333333
2009-08-20,6295.291666666667
2009-08-21,5996.916666666667
2009-08-22,5160.666666666667
2009-08-23,4804.125
2009-08-24,5396.291666666667
2009-08-25,5658.5
2009-08-26,5933.25
2009-08-27,5929.291666666667
2009-08-28,5397.708333333333
2009-08-29,4982.166666666667
2009-08-30,4456.583333333333
2009-08-31,4783.083333333333
2009-09-01,4748.708333333333
2009-09-02,4822.166666666667
2009-09-03,4844.791666666667
2009-09-04,4896.0
2009-09-05,4499.125
2009-09-06,4351.375
2009-09-07,4420.541666666667
2009-09-08,4969.916666666667
2009-09-09,5057.75
2009-09-10,4906.291666666667
2009-09-11,4630.666666666667
2009-09-12,4214.916666666667
2009-09-13,4305.458333333333
2009-09-14,5026.791666666667
2009-09-15,5237.916666666667
2009-09-16,5072.791666666667
2009-09-17,4859.541666666667
2009-09-18,4843.083333333333
2009-09-19,4270.166666666667
2009-09-20,4181.75
2009-09-21,4965.125
2009-09-22,5151.5
2009-09-23,5466.75
2009-09-24,5431.125
2009-09-25,4852.041666666667
2009-09-26,4250.791666666667
2009-09-27,4100.5
2009-09-28,4633.041666666667
2009-09-29,4696.25
2009-09-30,4747.125
2009-10-01,4773.708333333333
2009-10-02,4749.583333333333
2009-10-03,4206.583333333333
2009-10-04,4038.2083333333335
2009-10-05,4669.458333333333
2009-10-06,4777.041666666667
2009-10-07,4717.083333333333
2009-10-08,4753.041666666667
2009-10-09,4737.291666666667
2009-10-10,4216.625
2009-10-11,4092.9166666666665
2009-10-12,4805.791666666667
2009-10-13,4812.125
2009-10-14,5140.458333333333
2009-10-15,5323.416666666667
2009-10-16,5320.208333333333
2009-10-17,4968.916666666667
2009-10-18,4738.625
2009-10-19,5259.625
2009-10-20,5078.166666666667
2009-10-21,4949.75
2009-10-22,4857.5
2009-10-23,4777.416666666667
2009-10-24,4362.5
2009-10-25,4202.083333333333
2009-10-26,4864.833333333333
2009-10-27,4902.791666666667
2009-10-28,4832.291666666667
2009-10-29,4784.875
2009-10-30,4694.5
2009-10-31,4333.458333333333
2009-11-01,4373.229166666667
2009-11-02,5079.125
2009-11-03,5221.541666666667
2009-11-04,5554.333333333333
2009-11-05,5564.541666666667
2009-11-06,5447.208333333333
2009-11-07,4933.5
2009-11-08,4380.666666666667
2009-11-09,4911.791666666667
2009-11-10,5017.791666666667
2009-11-11,5173.708333333333
2009-11-12,5418.458333333333
2009-11-13,5131.958333333333
2009-11-14,4528.833333333333
2009-11-15,4354.875
2009-11-16,4834.541666666667
2009-11-17,5081.0
2009-11-18,5224.958333333333
2009-11-19,5093.625
2009-11-20,4938.75
2009-11-21,4698.0
2009-11-22,4585.208333333333
2009-11-23,5115.958333333333
2009-11-24,5007.541666666667
2009-11-25,4919.666666666667
2009-11-26,4500.583333333333
2009-11-27,4860.958333333333
2009-11-28,4869.791666666667
2009-11-29,4656.875
2009-11-30,5152.875
2009-12-01,5662.791666666667
2009-12-02,5802.875
2009-12-03,5431.208333333333
2009-12-04,5603.833333333333
2009-12-05,5724.083333333333
2009-12-06,5797.0
2009-12-07,6366.916666666667
2009-12-08,6108.5
2009-12-09,5920.958333333333
2009-12-10,6452.541666666667
2009-12-11,6830.708333333333
2009-12-12,6037.333333333333
2009-12-13,5716.916666666667
2009-12-14,5717.25
2009-12-15,5796.166666666667
2009-12-16,6388.208333333333
2009-12-17,6637.375
2009-12-18,6494.875
2009-12-19,6310.791666666667
2009-12-20,6006.375
2009-12-21,6340.333333333333
2009-12-22,6276.375
2009-12-23,6264.5
2009-12-24,6008.791666666667
2009-12-25,5513.583333333333
2009-12-26,5151.333333333333
2009-12-27,5291.25
2009-12-28,6173.75
2009-12-29,6578.541666666667
2009-12-30,6614.875
2009-12-31,5957.125
2010-01-01,5618.75
2010-01-02,6477.5
2010-01-03,7021.458333333333
2010-01-04,7195.583333333333
2010-01-05,7067.0
2010-01-06,7009.458333333333
2010-01-07,6814.083333333333
2010-01-08,7012.291666666667
2010-01-09,6581.041666666667
2010-01-10,6717.583333333333
2010-01-11,7136.0
2010-01-12,6907.583333333333
2010-01-13,6747.458333333333
2010-01-14,6443.25
2010-01-15,6077.5
2010-01-16,5468.5
2010-01-17,5478.875
2010-01-18,5778.875
2010-01-19,6063.333333333333
2010-01-20,6134.458333333333
2010-01-21,6297.458333333333
2010-01-22,6129.375
2010-01-23,5545.166666666667
2010-01-24,5477.333333333333
2010-01-25,5517.625
2010-01-26,6265.791666666667
2010-01-27,6450.041666666667
2010-01-28,6420.166666666667
2010-01-29,7174.541666666667
2010-01-30,6997.041666666667
2010-01-31,6575.75
2010-02-01,6736.291666666667
2010-02-02,6679.625
2010-02-03,6500.833333333333
2010-02-04,6349.666666666667
2010-02-05,6446.625
2010-02-06,5689.25
2010-02-07,6041.041666666667
2010-02-08,6551.166666666667
2010-02-09,6772.916666666667
2010-02-10,6876.541666666667
2010-02-11,6671.791666666667
2010-02-12,6518.0
2010-02-13,6378.708333333333
2010-02-14,6198.75
2010-02-15,6906.166666666667
2010-02-16,6855.458333333333
2010-02-17,6774.75
2010-02-18,6576.5
2010-02-19,6202.458333333333
2010-02-20,5922.958333333333
2010-02-21,5592.083333333333
2010-02-22,6071.208333333333
2010-02-23,6181.416666666667
2010-02-24,6071.75
2010-02-25,6428.958333333333
2010-02-26,6849.416666666667
2010-02-27,6044.541666666667
2010-02-28,5720.041666666667
2010-03-01,6091.791666666667
2010-03-02,6215.875
2010-03-03,6268.833333333333
2010-03-04,6163.041666666667
2010-03-05,6043.708333333333
2010-03-06,5582.25
2010-03-07,5256.541666666667
2010-03-08,5649.916666666667
2010-03-09,5594.458333333333
2010-03-10,5432.416666666667
2010-03-11,5191.125
2010-03-12,5075.416666666667
2010-03-13,5001.666666666667
2010-03-14,4843.0625
2010-03-15,5542.083333333333
2010-03-16,5367.791666666667
2010-03-17,5300.791666666667
2010-03-18,5172.083333333333
2010-03-19,4999.041666666667
2010-03-20,4502.708333333333
2010-03-21,4291.583333333333
2010-03-22,4805.083333333333
2010-03-23,5272.666666666667
2010-03-24,5186.125
2010-03-25,5128.583333333333
2010-03-26,5201.875
2010-03-27,5115.958333333333
2010-03-28,4999.208333333333
2010-03-29,5227.0
2010-03-30,5266.25
2010-03-31,5189.125
2010-04-01,4899.166666666667
2010-04-02,4531.75
2010-04-03,4274.291666666667
2010-04-04,3999.9583333333335
2010-04-05,4715.041666666667
2010-04-06,5078.25
2010-04-07,5189.375
2010-04-08,4988.375
2010-04-09,4871.333333333333
2010-04-10,4610.166666666667
2010-04-11,4342.541666666667
2010-04-12,4746.666666666667
2010-04-13,4927.0
2010-04-14,4999.708333333333
2010-04-15,4950.5
2010-04-16,4665.666666666667
2010-04-17,4333.958333333333
2010-04-18,4550.958333333333
2010-04-19,4939.125
2010-04-20,4904.875
2010-04-21,4828.833333333333
2010-04-22,4812.125
2010-04-23,4718.416666666667
2010-04-24,4360.083333333333
2010-04-25,4266.041666666667
2010-04-26,4817.25
2010-04-27,4881.083333333333
2010-04-28,5119.916666666667
2010-04-29,5020.625
2010-04-30,4825.083333333333
2010-05-01,4571.0
2010-05-02,4662.125
2010-05-03,5239.208333333333
2010-05-04,5080.5
2010-05-05,5101.0
2010-05-06,5078.208333333333
2010-05-07,4920.208333333333
2010-05-08,4413.5
2010-05-09,4219.375
2010-05-10,4959.583333333333
2010-05-11,5197.166666666667
2010-05-12,5032.0
2010-05-13,4974.5
2010-05-14,5174.333333333333
2010-05-15,4504.416666666667
2010-05-16,4266.25
2010-05-17,4798.916666666667
2010-05-18,4858.416666666667
2010-05-19,4846.75
2010-05-20,4951.375
2010-05-21,4920.416666666667
2010-05-22,4507.333333333333
2010-05-23,4446.75
2010-05-24,5106.041666666667
2010-05-25,5440.708333333333
2010-05-26,5722.791666666667
2010-05-27,6025.208333333333
2010-05-28,5542.0
2010-05-29,5029.916666666667
2010-05-30,5012.541666666667
2010-05-31,5227.333333333333
2010-06-01,5712.0
2010-06-02,5931.708333333333
2010-06-03,5848.708333333333
2010-06-04,5911.666666666667
2010-06-05,5234.875
2010-06-06,4873.416666666667
2010-06-07,4934.458333333333
2010-06-08,4969.916666666667
2010-06-09,4972.708333333333
2010-06-10,5475.375
2010-06-11,5451.833333333333
2010-06-12,5482.791666666667
2010-06-13,5494.833333333333
2010-06-14,5932.083333333333
2010-06-15,5682.625
2010-06-16,5941.458333333333
2010-06-17,5591.666666666667
2010-06-18,5579.458333333333
2010-06-19,5610.416666666667
2010-06-20,5573.25
2010-06-21,6149.333333333333
